,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,EvoChain,can_hatch,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary,is_fire_type,is_water_type,is_grass_type,is_electric_type,is_ground_type,is_bug_type,is_normal_type,is_ice_type,is_flying_type,is_poison_type,is_fighting_type,is_rock_type,is_steel_type,is_fairy_type,is_dark_type,is_ghost_type,is_dragon_type,is_psychic_type,pure_type
207,"['Rock Head', 'Sturdy', 'Sheer Force']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,125,6400,70,610,25,Iron Snake Pokémon,230,1000000,9.2,75,Haganeilハガネール,Steelix,41,False,50.0,208,55,95,30,400,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
208,"['Intimidate', 'Run Away', 'Rattled']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,300,190,Fairy Pokémon,50,800000,0.6,60,Buluブルー,Snubbull,105,True,24.6,209,40,40,30,7.8,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
209,"['Intimidate', 'Quick Feet', 'Rattled']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,120,5120,70,450,75,Fairy Pokémon,75,800000,1.4,90,Granbuluグランブル,Granbull,105,False,24.6,210,60,60,45,48.7,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
210,"['Poison Point', 'Swift Swim', 'Intimidate']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,95,5120,70,440,45,Balloon Pokémon,85,1000000,0.5,65,Harysenハリーセン,Qwilfish,106,True,50.0,211,55,55,85,3.9,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
211,"['Swarm', 'Technician', 'Light Metal']",0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,150,6400,70,600,25,Pincer Pokémon,140,1000000,1.8,70,Hassamハッサム,Scizor,58,False,50.0,212,65,100,75,118,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
212,"['Sturdy', 'Gluttony', 'Contrary']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,10,5120,70,505,190,Mold Pokémon,230,1059860,0.6,20,Tsubotsuboツボツボ,Shuckle,107,True,50.0,213,10,230,5,20.5,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
213,"['Swarm', 'Guts', 'Moxie']",0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,185,6400,70,600,45,Singlehorn Pokémon,115,1250000,1.5,80,Heracrosヘラクロス,Heracross,108,True,50.0,214,40,105,75,54,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
214,"['Inner Focus', 'Keen Eye', 'Pickpocket']",2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,95,5120,35,430,60,Sharp Claw Pokémon,55,1059860,0.9,55,Nyulaニューラ,Sneasel,109,True,50.0,215,35,75,115,28,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
215,"['Pickup', 'Quick Feet', 'Honey Gather']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,330,120,Little Bear Pokémon,50,1000000,0.6,60,Himegumaヒメグマ,Teddiursa,110,True,50.0,216,50,50,40,8.8,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
216,"['Guts', 'Quick Feet', 'Unnerve']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130,5120,70,500,60,Hibernator Pokémon,75,1000000,1.8,90,Ringumaリングマ,Ursaring,110,False,50.0,217,75,75,55,125.8,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
217,"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,40,5120,70,250,190,Lava Pokémon,40,1000000,0.7,40,Magmagマグマッグ,Slugma,111,True,50.0,218,70,40,20,35,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
218,"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0,50,5120,70,430,75,Lava Pokémon,120,1000000,0.8,60,Magcargotマグカルゴ,Magcargo,111,False,50.0,219,90,80,30,55,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
219,"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,50,5120,70,250,225,Pig Pokémon,40,1250000,0.4,50,Urimooウリムー,Swinub,112,True,50.0,220,30,30,50,6.5,2,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
220,"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,100,5120,70,450,75,Swine Pokémon,80,1250000,1.1,100,Inomooイノムー,Piloswine,112,False,50.0,221,60,60,50,55.8,2,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
221,"['Hustle', 'Natural Cure', 'Regenerator']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,55,5120,70,410,60,Coral Pokémon,95,800000,0.6,65,Sunnygoサニーゴ,Corsola,113,True,24.6,222,65,95,35,5,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
222,"['Hustle', 'Sniper', 'Moody']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65,5120,70,300,190,Jet Pokémon,35,1000000,0.6,35,Teppouoテッポウオ,Remoraid,114,True,50.0,223,65,35,65,12,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
223,"['Suction Cups', 'Sniper', 'Moody']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,105,5120,70,480,75,Jet Pokémon,75,1000000,0.9,75,Okutankオクタン,Octillery,114,False,50.0,224,105,75,45,28.5,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
224,"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,55,5120,70,330,45,Delivery Pokémon,45,800000,0.9,45,Delibirdデリバード,Delibird,115,True,50.0,225,65,45,75,16,2,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
225,"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,40,6400,70,485,25,Kite Pokémon,70,1250000,2.1,85,Mantainマンタイン,Mantine,116,True,50.0,226,80,140,70,220,2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
226,"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,80,6400,70,465,25,Armor Bird Pokémon,140,1250000,1.7,65,Airmdエアームド,Skarmory,117,True,50.0,227,40,70,70,50.5,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
227,"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,60,5120,35,330,120,Dark Pokémon,30,1250000,0.6,45,Delvilデルビル,Houndour,118,True,50.0,228,80,50,65,10.8,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
228,"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,90,5120,35,600,45,Dark Pokémon,90,1250000,1.4,75,Hellgarヘルガー,Houndoom,118,False,50.0,229,140,90,115,35,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
229,"['Swift Swim', 'Sniper', 'Damp']",1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,95,5120,70,540,45,Dragon Pokémon,95,1000000,1.8,75,Kingdraキングドラ,Kingdra,54,False,50.0,230,95,95,85,152,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
230,"['Pickup', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,60,5120,70,330,120,Long Nose Pokémon,60,1000000,0.5,90,Gomazouゴマゾウ,Phanpy,119,True,50.0,231,40,40,40,33.5,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
231,"['Sturdy', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,120,5120,70,500,60,Armor Pokémon,120,1000000,1.1,90,Donfanドンファン,Donphan,119,False,50.0,232,60,60,50,120,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
232,"['Trace', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,515,45,Virtual Pokémon,90,1000000,0.6,85,Porygon2ポリゴン２,Porygon2,68,False,,233,105,95,60,32.5,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
233,"['Intimidate', 'Frisk', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,5120,70,465,45,Big Horn Pokémon,62,1250000,1.4,73,Odoshishiオドシシ,Stantler,120,True,50.0,234,85,65,85,71.2,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
234,"['Own Tempo', 'Technician', 'Moody']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,5120,70,250,45,Painter Pokémon,35,800000,1.2,55,Dobleドーブル,Smeargle,121,True,50.0,235,20,45,75,58,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
235,"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,35,6400,70,210,75,Scuffle Pokémon,35,1000000,0.7,35,Balkieバルキー,Tyrogue,47,True,100.0,236,35,35,35,21,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
236,"['Intimidate', 'Technician', 'Steadfast']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,95,6400,70,455,45,Handstand Pokémon,95,1000000,1.4,50,Kapoererカポエラー,Hitmontop,47,False,100.0,237,35,110,70,48,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
237,"['Oblivious', 'Forewarn', 'Hydration']",2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,30,6400,70,305,45,Kiss Pokémon,15,1000000,0.4,45,Muchulムチュール,Smoochum,59,True,0.0,238,85,65,65,6,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
238,"['Static', 'Vital Spirit']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,63,6400,70,360,45,Electric Pokémon,37,1000000,0.6,45,Elekidエレキッド,Elekid,60,True,75.4,239,65,55,95,23.5,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
239,"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,75,6400,70,365,45,Live Coal Pokémon,37,1000000,0.7,45,Bubyブビィ,Magby,61,True,75.4,240,70,55,83,21.4,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
240,"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,490,45,Milk Cow Pokémon,105,1250000,1.2,95,Miltankミルタンク,Miltank,122,True,0.0,241,40,70,100,75.5,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
241,"['Natural Cure', 'Serene Grace', 'Healer']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10240,140,540,30,Happiness Pokémon,10,800000,1.5,255,Happinasハピナス,Blissey,51,False,0.0,242,75,135,55,46.8,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
242,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,20480,35,580,3,Thunder Pokémon,75,1250000,1.9,90,Raikouライコウ,Raikou,123,False,,243,115,100,115,178,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
243,"['Pressure', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,115,20480,35,580,3,Volcano Pokémon,85,1250000,2.1,115,Enteiエンテイ,Entei,124,False,,244,90,75,100,198,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
244,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,20480,35,580,3,Aurora Pokémon,115,1250000,2,100,Suicuneスイクン,Suicune,125,False,,245,90,115,85,187,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
245,"['Guts', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,64,10240,35,300,45,Rock Skin Pokémon,50,1250000,0.6,50,Yogirasヨーギラス,Larvitar,126,True,50.0,246,45,50,41,72,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
246,['Shed Skin'],1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,84,10240,35,410,45,Hard Shell Pokémon,70,1250000,1.2,70,Sanagirasサナギラス,Pupitar,126,False,50.0,247,65,70,51,152,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
247,"['Sand Stream', 'Unnerve']",2.0,0.5,1.0,1.0,2.0,4.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,0.5,0.0,1.0,2.0,2.0,164,10240,35,700,45,Armor Pokémon,150,1250000,2,100,Bangirasバンギラス,Tyranitar,126,False,50.0,248,95,120,71,202,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
248,"['Pressure', 'Multiscale']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,90,30720,0,680,3,Diving Pokémon,130,1250000,5.2,106,Lugiaルギア,Lugia,127,False,,249,90,154,110,216,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
249,"['Pressure', 'Regenerator']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,130,30720,0,680,3,Rainbow Pokémon,90,1250000,3.8,106,Hououホウオウ,Ho-Oh,128,False,,250,110,154,90,199,2,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
250,['Natural Cure'],4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,100,30720,100,600,45,Time Travel Pokémon,100,1059860,0.6,100,Celebiセレビィ,Celebi,129,False,,251,100,100,100,5,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
251,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,310,45,Wood Gecko Pokémon,35,1059860,0.5,40,Kimoriキモリ,Treecko,130,True,88.1,252,65,55,70,5,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
252,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,405,45,Wood Gecko Pokémon,45,1059860,0.9,50,Juptileジュプトル,Grovyle,130,False,88.1,253,85,65,95,21.6,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
253,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,5120,70,630,45,Forest Pokémon,75,1059860,1.7,70,Jukainジュカイン,Sceptile,130,False,88.1,254,145,85,145,52.2,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
254,"['Blaze', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,60,5120,70,310,45,Chick Pokémon,40,1059860,0.4,45,Achamoアチャモ,Torchic,131,True,88.1,255,70,50,45,2.5,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
255,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,85,5120,70,405,45,Young Fowl Pokémon,60,1059860,0.9,60,Wakasyamoワカシャモ,Combusken,131,False,88.1,256,85,60,55,19.5,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
256,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,160,5120,70,630,45,Blaze Pokémon,80,1059860,1.9,80,Bursyamoバシャーモ,Blaziken,131,False,88.1,257,130,80,100,52,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
257,"['Torrent', 'Damp']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,70,5120,70,310,45,Mud Fish Pokémon,50,1059860,0.4,50,Mizugorouミズゴロウ,Mudkip,132,True,88.1,258,50,50,40,7.6,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
258,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,85,5120,70,405,45,Mud Fish Pokémon,70,1059860,0.7,70,Numacrawヌマクロー,Marshtomp,132,False,88.1,259,60,70,50,28,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,150,5120,70,635,45,Mud Fish Pokémon,110,1059860,1.5,100,Laglargeラグラージ,Swampert,132,False,88.1,260,95,110,70,81.9,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,"['Run Away', 'Quick Feet', 'Rattled']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55,3840,70,220,255,Bite Pokémon,35,1000000,0.5,35,Pochienaポチエナ,Poochyena,133,True,50.0,261,30,30,35,13.6,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
261,"['Intimidate', 'Quick Feet', 'Moxie']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,3840,70,420,127,Bite Pokémon,70,1000000,1,70,Graenaグラエナ,Mightyena,133,False,50.0,262,60,60,70,37,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
262,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,3840,70,240,255,Tiny Racoon Pokémon,41,1000000,0.4,38,Jiguzagumaジグザグマ,Zigzagoon,134,True,50.0,263,30,41,60,17.5,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
263,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,420,90,Rush Pokémon,61,1000000,0.5,78,Massugumaマッスグマ,Linoone,134,False,50.0,264,50,61,100,32.5,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
264,"['Shield Dust', 'Run Away']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,45,3840,70,195,255,Worm Pokémon,35,1000000,0.3,45,Kemussoケムッソ,Wurmple,135,True,50.0,265,20,30,20,3.6,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
265,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.6,50,Karasalisカラサリス,Silcoon,135,False,50.0,266,25,25,15,10,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
266,"['Swarm', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,70,3840,70,395,45,Butterfly Pokémon,50,1000000,1,60,Agehuntアゲハント,Beautifly,135,False,50.0,267,100,50,65,28.4,3,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
267,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.7,50,Mayuldマユルド,Cascoon,135,False,50.0,268,25,25,15,11.5,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
268,"['Shield Dust', 'Compoundeyes']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50,3840,70,385,45,Poison Moth Pokémon,70,1000000,1.2,60,Dokucaleドクケイル,Dustox,135,False,50.0,269,50,90,65,31.6,3,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
269,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,30,3840,70,220,255,Water Weed Pokémon,30,1059860,0.5,40,Hassbohハスボー,Lotad,136,True,50.0,270,40,50,30,2.6,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,50,3840,70,340,120,Jolly Pokémon,50,1059860,1.2,60,Hasubreroハスブレロ,Lombre,136,False,50.0,271,60,70,50,32.5,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,70,3840,70,480,45,Carefree Pokémon,70,1059860,1.5,80,Runpappaルンパッパ,Ludicolo,136,False,50.0,272,90,100,70,55,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,"['Chlorophyll', 'Early Bird', 'Pickpocket']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,3840,70,220,255,Acorn Pokémon,50,1059860,0.5,40,Tanebohタネボー,Seedot,137,True,50.0,273,30,30,30,4,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
